Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Injuries;Communicable;NonCommunicable
Australia;AUS;East Asia & Pacific;High income;2011;81,89512195;2,5;386380,0049;8,54153824;5,069950104;5,079999924;663308,41;208749,35;4626553,29
Peru;PER;Latin America & Caribbean;Upper middle income;2014;75,529;5,4;53169,99817;4,978508;3,695990086;3,210000038;872511,43;1751246,49;4644638,24
Australia;AUS;East Asia & Pacific;High income;2012;82,04634146;2,5;386970,0012;8,67564774;4,867879868;5,21999979;665745,89;206754,22;4660903,82
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2004;66,06;7,5;158029,9988;3,98308039;2,25590992;8,399999619;1234002,24;941261,73;4666297,17
Nepal;NPL;South Asia;Lower middle income;2010;67,611;9,9;4639,999866;4,35166264;3,631720066;1,820000052;841754,17;4140126,84;4673871,13
Malaysia;MYS;East Asia & Pacific;Upper middle income;2012;74,877;3,3;205809,9976;3,45786357;5,739029884;3,099999905;743903,68;1181791,14;4694473,58
Peru;PER;Latin America & Caribbean;Upper middle income;2015;75,792;5,9;54549,99924;4,97963047;3,969330072;3,269999981;844422,64;1708881,84;4707375,62
Australia;AUS;East Asia & Pacific;High income;2013;82,14878049;2,5;380279,9988;8,76116371;5,229239941;5,659999847;672344,84;208087,64;4721750,29
Malaysia;MYS;East Asia & Pacific;Upper middle income;2013;75,072;3,5;223660,0037;3,51275206;5,481200218;3,160000086;726646,06;1166296,26;4728365,81
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2005;65,86;7,3;169210,0067;3,90172553;2,263530016;8,130000114;1260407,14;940183,39;4751056,39
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2007;66,34;5,1;198389,9994;2,70314932;2,831389904;7,260000229;1245920;899697,26;4759849,1
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2016;63,124;7,7;16069,99969;3,46157742;4,394529819;5,52699995;878314,83;7111442,22;4761360,78
Kazakhstan;KAZ;Europe & Central Asia;Upper middle income;2006;66,15;6,3;185300,0031;3,39824939;2,626780033;7,789999962;1271964,59;924748,98;4788291,75
Nepal;NPL;South Asia;Lower middle income;2011;68,028;8,6;5199,999809;4,44234991;3,842619896;2,029999971;846442,97;3941513,66;4788783,14
Peru;PER;Latin America & Caribbean;Upper middle income;2016;76,044;6,9;56860,00061;4,97274113;3,813169956;3,74000001;843541,59;1696453,37;4801033,81
Australia;AUS;East Asia & Pacific;High income;2014;82,3;2,5;371630,0049;9,03597069;5,164690018;6,079999924;687545,02;208396,13;4811317,03
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2017;63,463;7,1;17010,00023;3,35796332;3,533629894;4,21999979;892797,03;6911805,68;4884650,97
Peru;PER;Latin America & Caribbean;Upper middle income;2017;76,286;7,6;54270,00046;4,91776848;3,931309938;3,690000057;851387,09;1649707,72;4902131,56
Nepal;NPL;South Asia;Lower middle income;2012;68,426;7,7;6000;4,49078512;3,29008007;2,329999924;841036,28;3739562,67;4902448,82
Australia;AUS;East Asia & Pacific;High income;2015;82,4;2,5;377799,9878;9,32758904;5,315839767;6,050000191;703952,21;212457,42;4903709,39
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2018;63,78;6,2;18680,00031;3,48865867;3,886130095;4,276000023;866262,23;6647801,59;4906354,3
Malaysia;MYS;East Asia & Pacific;Upper middle income;2014;75,268;3,6;236649,9939;3,71036983;5,212639809;2,880000114;758203,92;1224238,38;4918744,73
Australia;AUS;East Asia & Pacific;High income;2016;82,44878049;2,5;384989,9902;9,24815178;5,286230087;5,710000038;715219,73;214189,82;4970102,42
Peru;PER;Latin America & Caribbean;Upper middle income;2018;76,516;7,6;54590,00015;5,19757748;3,714299917;3,49000001;850304,33;1607016,07;5002869,66
Nepal;NPL;South Asia;Lower middle income;2013;68,806;6,8;6090,000153;4,63011789;3,018110037;2,551000118;859305,23;3538986,78;5031592,92
Saudi Arabia;SAU;Middle East & North Africa;High income;2016;74,761;3,7;561229,9805;5,83562946;8,510457993;5,650000095;1980780,14;649277,3;5044183,94
Malaysia;MYS;East Asia & Pacific;Upper middle income;2015;75,461;3,8;236539,9933;3,81819606;4,894869804;3,099999905;766883,23;1255870,78;5069652
Australia;AUS;East Asia & Pacific;High income;2017;82,5;2,5;389160,0037;9,26682281;5,136809826;5,590000153;729732,72;214605,47;5081739,38
Peru;PER;Latin America & Caribbean;Upper middle income;2019;76,736;8,1;56750;5,21506882;3,819960117;3,380000114;849586,16;1563343,37;5094963,04
Nepal;NPL;South Asia;Lower middle income;2014;69,168;6,1;7130,000114;5,07548285;3,47213006;2,944000006;878958,61;3377955,5;5133253
Australia;AUS;East Asia & Pacific;High income;2018;82,74878049;2,5;387070,0073;9,1550045;5,123449802;5,300000191;740289,3;215989,71;5215443,84
Malaysia;MYS;East Asia & Pacific;Upper middle income;2016;75,649;3,5;235960,0067;3,68569684;4,751920223;3,440000057;784585,39;1234672,25;5215452,63
Saudi Arabia;SAU;Middle East & North Africa;High income;2017;74,874;3,7;545070,0073;6,26256323;8,016425133;5,889999866;2000056,94;643663,66;5217010,11
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2010;60,959;22,2;12640,00034;6,11675262;4,815489769;2,838999987;1087597,04;13018387,28;5224568,63
Nepal;NPL;South Asia;Lower middle income;2015;69,515;5,3;7190,000057;5,46615076;3,25902009;3,099999905;1391558,42;3235798,89;5255331,43
Malaysia;MYS;East Asia & Pacific;Upper middle income;2017;75,828;3,2;227619,9951;3,70413661;4,675310135;3,410000086;801143,21;1233788,07;5354202,28
Nepal;NPL;South Asia;Lower middle income;2016;69,848;4,5;10409,99985;5,42379808;3,903209925;2,868000031;882345,07;3091083,68;5365146,03
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2011;61,851;20,6;13029,99973;5,81170082;4,700129986;2,836999893;1114789,94;12528123,46;5394770,69
Saudi Arabia;SAU;Middle East & North Africa;High income;2018;74,998;3,8;521260,0098;5,74845695;7,085813046;6,039999962;2044416,59;638091,4;5406200,54
Nepal;NPL;South Asia;Lower middle income;2017;70,169;4,2;12479,99954;4,72173262;4,76722002;3,318000078;885689,55;2954273,69;5479328,32
Malaysia;MYS;East Asia & Pacific;Upper middle income;2018;75,997;2,7;244410,0037;3,74833083;4,478650093;3,299999952;806548,71;1205095,69;5497174,86
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2012;62,659;19,8;12149,99962;5,61369753;4,931210041;2,83100009;1138229,44;12147734,03;5519886,52
Nepal;NPL;South Asia;Lower middle income;2018;70,478;4,3;15189,99958;4,5284524;4,43445015;3,193000078;879337,45;2828672,94;5582374,84
Saudi Arabia;SAU;Middle East & North Africa;High income;2019;75,133;3,9;523780,0293;5,68828773;6,794735432;5,672999859;2080319,56;636590,66;5614439,16
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2013;63,419;19,5;14100,00038;5,51942158;4,837210178;2,808000088;1174955,78;11867652,04;5641066,58
Nepal;NPL;South Asia;Lower middle income;2019;70,778;4,8;13449,99981;4,44515085;4,239999771;3,096999884;888008,1;2714999,74;5685683,23
Malaysia;MYS;East Asia & Pacific;Upper middle income;2019;76,156;2,6;253270,0043;3,82514191;4,156610012;3,25999999;831900,61;1214136,65;5694065,19
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2014;64,135;19,6;15149,99962;5,4593358;4,717299938;2,795000076;1144149,55;11611948,93;5765346,72
Algeria;DZA;Middle East & North Africa;Lower middle income;2006;73,521;6,4;99809,99756;3,35510182;4,619999886;12,27000046;1344806,33;1946060,11;5829040,2
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2015;64,798;21,5;17209,99908;5,21938562;4,743500233;2,77699995;1157115,86;11220647,59;5880993,92
Algeria;DZA;Middle East & North Africa;Lower middle income;2007;73,936;5,9;102750;3,8214159;4,960000038;13,78999996;1340810,58;1923742,87;5916938,5
Algeria;DZA;Middle East & North Africa;Lower middle income;2008;74,311;5,6;107750;4,20188379;4,33701992;11,32999992;1306605,92;1903289,33;6011211,82
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2016;65,393;23,3;19110,00061;5,14090776;4,895180225;2,75999999;1149212,57;10802501,3;6013473,15
Sudan;SDN;Sub-Saharan Africa;Low income;2002;59,258;20,3;7710,000038;3,30010867;1,164250016;15,13099957;1781360,42;9255054,57;6029084,02
Sudan;SDN;Sub-Saharan Africa;Low income;2004;60,092;19,7;8829,999924;4,15593481;1,312549949;15,0539999;2206442,57;8656537;6065398,98
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2004;53,602;31,6;5079,999924;5,7373414;3,561229944;3,161999941;1162947,7;21982184,83;6083090,84
Colombia;COL;Latin America & Caribbean;Upper middle income;2001;73,241;8,7;58940;5,94238234;3,708679914;15,03999996;3298510,11;2290325,34;6106138,78
Algeria;DZA;Middle East & North Africa;Lower middle income;2009;74,644;5,1;112169,9982;5,3593955;6,03000021;10,15999985;1291012,47;1893227,66;6111864,09
Iraq;IRQ;Middle East & North Africa;Upper middle income;2015;69,929;18,4;133169,9982;3,14434433;4,489999771;10,72500038;3872516,92;1794110,64;6121837,63
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2011;69,91;2,5;128630,0049;5,14376926;6,195859909;5;1023657,31;2432981,62;6141571,02
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2017;65,909;25,1;18979,99954;4,1409831;4,963089943;3,513000011;1193374,2;10403164,84;6175311,76
Romania;ROU;Europe & Central Asia;High income;2013;75,06341463;2,5;72089,99634;5,19664145;3,051739931;7,099999905;721516,1;432005,25;6219904,52
Sudan;SDN;Sub-Saharan Africa;Low income;2005;60,525;18,9;10500;4,09418106;1,178429961;14,9659996;1540987,98;8185517,27;6219922,47
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2005;54,349;28,4;5659,999847;6,32282591;3,546250105;3,226000071;1180760,48;21557410,37;6227868,62
Iraq;IRQ;Middle East & North Africa;Upper middle income;2016;70,122;19,1;142229,9957;3,492342;4,710000038;10,81999969;4006033,25;1713320,87;6248076,84
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2012;70,155;2,5;113139,9994;5,45723581;6,395229816;4,900000095;1046763,64;2375124,42;6292295,35
Sudan;SDN;Sub-Saharan Africa;Low income;2006;60,969;17,6;12899,99962;4,88544321;1,553539991;14,88799953;1580827,57;7903124,66;6298624,19
Morocco;MAR;Middle East & North Africa;Lower middle income;2008;73,546;5,6;48630,00107;5,30251694;5,342150211;9,569999695;1319503,24;2683294,79;6329725,56
Afghanistan;AFG;South Asia;Low income;2008;59,93;26,5;3559,999943;10,25649548;3,50999999;11,09300041;2451785,56;7759400,78;6334855,52
Romania;ROU;Europe & Central Asia;High income;2015;74,91219512;2,5;73319,99969;4,94721556;3,109630108;6,809999943;712596,55;429049,72;6335571,07
Afghanistan;AFG;South Asia;Low income;2007;59,375;29,8;1769,999981;9,90467453;2,849999905;11,30099964;2500614,3;7912950,31;6337948,29
Romania;ROU;Europe & Central Asia;High income;2016;75,2097561;2,5;71589,99634;5,00346899;2,979890108;5,900000095;705282,37;421733,11;6338398,74
Afghanistan;AFG;South Asia;Low income;2006;58,826;33,3;1759,99999;10,62276554;2,900000095;11,09899998;2353206,39;8223377,95;6340825,63
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2018;66,342;24,7;17489,99977;4,30564117;5,107619762;4,249000072;1197549,71;10118595,59;6341455,2
Afghanistan;AFG;South Asia;Low income;2009;60,484;23,3;4880,000114;9,81848717;3,730000019;11,31099987;2397829,51;7555498,66;6346743,24
Romania;ROU;Europe & Central Asia;High income;2017;75,3097561;2,5;74209,99908;5,1508317;3,095390081;4,929999828;702107,22;418365,8;6350644,02
Romania;ROU;Europe & Central Asia;High income;2011;74,4097561;2,5;84059,99756;4,70199966;3,061369896;7,179999828;767919,54;458820,19;6353018,64
Afghanistan;AFG;South Asia;Low income;2005;58,29;36,1;1549,999952;9,94828987;2,569999933;11,21700001;2157481,76;8555405,22;6353575,08
Romania;ROU;Europe & Central Asia;High income;2018;75,35853659;2,5;75190,00244;5,56050777;3,344749928;4,190000057;696304,49;403187,28;6362167,1
Romania;ROU;Europe & Central Asia;High income;2014;74,9097561;2,5;71540,00092;5,02168465;3,121220112;6,800000191;725797,12;439279,1;6364772,44
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2013;70,41;2,5;111860,0006;5,66173697;5,741909981;4,900000095;1052822,92;2312223,41;6372448,63
Romania;ROU;Europe & Central Asia;High income;2012;74,41219512;2,5;81849,99847;4,73353195;2,963799953;6,789999962;758695,25;448434,32;6376646,98
Sudan;SDN;Sub-Saharan Africa;Low income;2008;61,879;16,3;14949,99981;5,42313623;1,851500034;14,80000019;1528468,19;7201594,42;6383086,91
Sudan;SDN;Sub-Saharan Africa;Low income;2009;62,33;16,5;15479,99954;6,39496279;2,022130013;13;1619250,95;6955980,69;6410583,81
Morocco;MAR;Middle East & North Africa;Lower middle income;2009;74,003;5,4;48750;5,8412447;5,260640144;8,960000038;1311650,68;2537964,38;6428883,5
Afghanistan;AFG;South Asia;Low income;2010;61,028;21,2;7110,000134;8,56967163;3,479449987;11,35200024;2498918,49;7326163,85;6443903,94
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2006;55,119;25,9;6050,000191;7,59827995;3,009919882;3,299999952;1236697,2;20873666,83;6456703,85
Colombia;COL;Latin America & Caribbean;Upper middle income;2003;73,777;9,8;56110,00061;5,77505875;4,325139999;13,22000027;2843102,26;2178696,39;6457997,14
Colombia;COL;Latin America & Caribbean;Upper middle income;2002;73,517;9,1;56770,00046;5,73295689;4,268129826;14,47999954;3705299,03;2237465,47;6464896,05
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2014;70,671;2,5;104870,0027;4,6729269;5,713230133;5,099999905;1048503,8;2254922,84;6486328,23
Kenya;KEN;Sub-Saharan Africa;Lower middle income;2019;66,699;25,6;22280,00069;4,59182692;4,97439003;5,010000229;1184580,73;9981772,22;6514141,14
Afghanistan;AFG;South Asia;Low income;2011;61,553;20,2;8930,000305;8,56190681;3,462009907;11,0539999;2540038,63;7181018,86;6539124,12
Colombia;COL;Latin America & Caribbean;Upper middle income;2004;74,026;10,6;56110,00061;5,79892778;4,079349995;12,73999977;2754915,9;2109556,86;6558196,58
Colombia;COL;Latin America & Caribbean;Upper middle income;2005;74,265;11,2;57639,99939;6,06709814;4,020989895;11,06000042;2538197,77;2048504,66;6570975,45
Romania;ROU;Europe & Central Asia;High income;2007;72,56585366;2,5;96730,00336;5,02223349;4,149539948;6,409999847;859718,22;534077,86;6579820,26
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2015;70,928;2,5;99169,99817;4,98760509;5,494440079;5,199999809;1077251,11;2189289,62;6599658,85
Romania;ROU;Europe & Central Asia;High income;2010;73,45853659;2,5;77620,00275;5,76614237;3,493609905;6,960000038;823143,44;483434,4;6603982,79
Romania;ROU;Europe & Central Asia;High income;2008;72,56585366;2,5;95419,99817;5,02274227;4,097199917;5,789999962;861919,99;521704,98;6624212,07
Afghanistan;AFG;South Asia;Low income;2012;62,054;21,1;8079,999924;7,89717579;3,319999933;11,3409996;2715550,23;7036448,02;6640268,93
Romania;ROU;Europe & Central Asia;High income;2009;73,3097561;2,5;80709,99908;5,27841282;4,002130032;6,860000134;847091,45;504147,42;6647195,83
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2007;55,926;25,7;5909,999847;6,8842783;4,033420086;3,029999971;1258273,87;19961897,5;6654043,83
Canada;CAN;North America;High income;2001;79,33902439;2,5;506620;8,62482357;4,953030109;7,21999979;818908,6;374249,31;6667095,01
Romania;ROU;Europe & Central Asia;High income;2006;72,16341463;2,5;99260,00214;5,07106066;4,306509972;7,269999981;879675,45;576080,34;6687418,28
Colombia;COL;Latin America & Caribbean;Upper middle income;2006;74,5;11,4;57689,99863;6,33551502;3,916719913;11,28999996;2485586,81;1990757,49;6715773,67
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2016;71,171;2,5;105230,0034;4,96638346;5,380899906;5,199999809;1096097,05;2117923,62;6726519,52
Colombia;COL;Latin America & Caribbean;Upper middle income;2007;74,732;11;59180,00031;6,49102831;4,083010197;10,25;2386381,59;1921516;6732398,97
Canada;CAN;North America;High income;2002;79,4902439;2,5;524349,9756;8,85670376;4,993080139;7,659999847;820102,01;375367,89;6743004,03
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2008;56,777;25,9;6079,999924;5,55704832;4,185910225;2,769000053;1264044,59;19265916,12;6776601,32
Afghanistan;AFG;South Asia;Low income;2013;62,525;20,7;5989,999771;8,80594063;3,454459906;11,19299984;2807904,86;6813189,19;6799914,37
Romania;ROU;Europe & Central Asia;High income;2005;71,91219512;2,5;94709,99908;5,52778149;3,500390053;7,170000076;905514,9;608802,23;6805217,17
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2017;71,388;2,5;109529,9988;5,07679939;5,032820225;5,800000191;1089076,86;2041644,67;6832682,07
Romania;ROU;Europe & Central Asia;High income;2004;71,56097561;2,5;95349,99847;5,47733545;3,312730074;7,71999979;932830,23;644478,06;6835068,35
Colombia;COL;Latin America & Caribbean;Upper middle income;2008;74,962;11,3;59779,99878;6,84192705;3,938780069;10,48999977;2365463,5;1836358,28;6847626,79
Afghanistan;AFG;South Asia;Low income;2014;62,966;20,7;4880,000114;9,52887058;3,695219994;11,1420002;3267937,78;6649335,87;6900348,4
Canada;CAN;North America;High income;2005;80,19268293;2,5;549030,0293;9,03540611;4,765880108;6,760000229;834411,4;396014,65;6949223,73
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2018;71,573;2,5;112470,0012;5,30275869;5,900000095;5,835000038;1084747,95;1972919,21;6953481,72
Romania;ROU;Europe & Central Asia;High income;2001;71,16097561;2,5;95230;4,37598133;3,266289949;6,559999943;1013547,64;737648,7;6958880,79
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2009;57,666;26,7;5929,999828;5,0630641;3,960760117;2,5;1314777,36;18661267,73;6984309,68
Afghanistan;AFG;South Asia;Low income;2015;63,377;21,5;5949,999809;10,10534763;3,255800009;11,12699986;3673696,62;6528888,62;6988545,28
Romania;ROU;Europe & Central Asia;High income;2003;71,3097561;2,5;98139,99939;5,37136745;3,543970108;6,949999809;969813,36;664627,28;7001311,36
Algeria;DZA;Middle East & North Africa;Lower middle income;2016;76,298;2,8;154910,0037;6,60749578;7,344359875;10,19999981;1184780,1;1716609,07;7007974,48
Colombia;COL;Latin America & Caribbean;Upper middle income;2009;75,193;12,1;62009,99832;7,31134653;4,776519775;11,28999996;2410733,07;1791204,73;7017879,98
Romania;ROU;Europe & Central Asia;High income;2002;71,0097561;2,5;93739,99786;4,57694626;3,504129887;8,109999657;998492,79;693488,06;7041774,78
Colombia;COL;Latin America & Caribbean;Upper middle income;2011;75,655;12,3;69099,99847;6,78076839;4,466080189;10,10999966;2247301,64;1610981,22;7059412,34
Uzbekistan;UZB;Europe & Central Asia;Lower middle income;2019;71,725;2,5;116709,9991;5,61760426;7,001860142;5,849999905;1087494,2;1913988,83;7059738,93
Colombia;COL;Latin America & Caribbean;Upper middle income;2010;75,424;12,9;63560,00137;7,07130146;4,83382988;10,97999954;2358413,49;1719543,35;7082340,16
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2010;58,584;25,6;6909,999847;5,22392178;4,541699886;2,986000061;1325388,44;18104420,09;7111755,48
Canada;CAN;North America;High income;2007;80,54390244;2,5;571630,0049;9,44500446;4,766409874;6,039999962;841423,64;405252,93;7124385,41
Algeria;DZA;Middle East & North Africa;Lower middle income;2017;76,499;2,7;158339,9963;6,27938414;6,505380154;10,33300018;1172714,95;1638780,89;7133155,49
Afghanistan;AFG;South Asia;Low income;2016;63,763;22,2;5300,000191;11,81856155;3,511980057;11,15799999;3994872,78;6411537,51;7138225,3
Morocco;MAR;Middle East & North Africa;Lower middle income;2015;75,726;3,8;60409,99985;5,06548977;4,645984173;9,460000038;1142433,48;1817539,73;7138701,68
Colombia;COL;Latin America & Caribbean;Upper middle income;2012;75,882;10,7;69699,99695;6,74599648;4,370389938;9,739999771;2176554,62;1570657,61;7161912,66
Canada;CAN;North America;High income;2008;80,69512195;2,5;550469,9707;9,60709858;4,62612009;6,139999866;847312,52;408878,58;7220010,16
Colombia;COL;Latin America & Caribbean;Upper middle income;2013;76,105;8,9;76860,00061;7,01724052;4,878550053;9,050000191;2104774,22;1547554,23;7249130,14
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2011;59,525;24,2;8189,99958;5,05598497;3,558290005;3,470000029;1361380,27;17588670,86;7262892,15
Canada;CAN;North America;High income;2009;80,99512195;2,5;521320,0073;10,71716499;4,840579987;8,340000153;847215,82;409039,81;7292835,52
Algeria;DZA;Middle East & North Africa;Lower middle income;2018;76,693;2,5;165539,9933;6,16302586;5,866350174;10,42000008;1196186,9;1563511,22;7293784,24
Afghanistan;AFG;South Asia;Low income;2017;64,13;23;4780,00021;12,62081718;3,373310089;11,18000031;3469080,74;6301361,92;7307944,71
Colombia;COL;Latin America & Caribbean;Upper middle income;2014;76,322;7,5;79199,99695;7,18553209;4,629459858;8,569999695;2007407,83;1501732,1;7351939,2
Canada;CAN;North America;High income;2010;81,24634146;2,5;537010,0098;10,69585419;5,356369972;8,06000042;850899,83;411017,19;7358845,41
Morocco;MAR;Middle East & North Africa;Lower middle income;2017;76,218;3,7;63520,00046;5,23467541;5,118315697;9,241999626;1109674,53;1606372,32;7366849,1
Canada;CAN;North America;High income;2011;81,44878049;2,5;549289,978;10,40052414;5,262050152;7,510000229;848603,78;410613,02;7428503,05
Afghanistan;AFG;South Asia;Low income;2018;64,486;24;6070,000172;14,12674332;3,199790001;11,15200043;3639008,81;6196459,69;7433930,09
Algeria;DZA;Middle East & North Africa;Lower middle income;2019;76,88;2,5;171250;6,24337101;6,100359917;10,51299953;1176358,65;1498294,9;7447484,97
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2012;60,47;23,2;9869,999886;5,01779366;3,470930099;3,227999926;1393313,64;16794202,08;7477715,31
Morocco;MAR;Middle East & North Africa;Lower middle income;2018;76,453;3,8;64959,99908;5,33230448;5,348847866;9,265000343;1095318,8;1503202,42;7485985,9
Colombia;COL;Latin America & Caribbean;Upper middle income;2015;76,531;6,5;80230,00336;7,52338552;4,470389843;8,300000191;1994453,54;1481026,09;7520023,09
Morocco;MAR;Middle East & North Africa;Lower middle income;2019;76,68;4,4;71480,00336;5,30845118;5,931356907;9,279999733;1081044,55;1431057,28;7597359,83
Afghanistan;AFG;South Asia;Low income;2019;64,833;26,9;6079,999924;13,24220181;3,213779926;11,21700001;3481166,42;6034434,86;7601757,82
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2013;61,398;22,7;10810,00042;4,64643383;3,357959986;2,930000067;1418615,33;15987629,6;7651634,66
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2014;62,288;22,5;10710,00004;4,01492023;3,384880066;2,119999886;1381519,43;15573574;7664356,39
Colombia;COL;Latin America & Caribbean;Upper middle income;2016;76,732;6;82680,00031;7,53117037;4,477210045;8,68999958;2027639,76;1403918,21;7688695,06
Colombia;COL;Latin America & Caribbean;Upper middle income;2017;76,925;5,9;74989,99786;7,67864275;4,535510063;8,869999886;2094580,61;1381619,53;7876594,76
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2015;63,111;22,5;11689,99958;3,64969921;4,194869995;2,142999887;1446560,26;15042934,66;7895135,19
Colombia;COL;Latin America & Caribbean;Upper middle income;2018;77,109;6,2;78589,99634;7,62541389;4,449100018;9,109999657;2075076,15;1350135,13;8041279,13
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2016;63,844;22,7;11199,99981;3,9635036;4,101970196;2,157999992;1460702,22;14726558,92;8051900,37
Argentina;ARG;Latin America & Caribbean;Upper middle income;2001;73,755;3;125260;8,37179756;4,833740234;17,31999969;1397676,07;1507068,98;8070909,52
Colombia;COL;Latin America & Caribbean;Upper middle income;2019;77,287;7,2;81040,00092;7,70943594;4,506219864;9,960000038;2057580,09;1329645,2;8180313,65
Argentina;ARG;Latin America & Caribbean;Upper middle income;2002;73,932;3,8;117470,0012;7,3933115;4,017340183;19,59000015;1399269,32;1557396,78;8194861,85
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2017;64,479;23;11829,99992;4,08257437;4,430510044;2,177000046;1483112,46;14333067,67;8207830,3
Argentina;ARG;Latin America & Caribbean;Upper middle income;2004;74,28;4;141380,0049;7,22868299;3,486520052;13,52000046;1322976,39;1516113,41;8238572,94
Argentina;ARG;Latin America & Caribbean;Upper middle income;2005;74,451;3,7;145990,0055;7,61078882;3,860009909;11,51000023;1325638,99;1447163,21;8238762,03
Argentina;ARG;Latin America & Caribbean;Upper middle income;2003;74,107;4,5;127660,0037;6,89451599;3,535049915;15,35999966;1364894,64;1571267,73;8275119,93
Argentina;ARG;Latin America & Caribbean;Upper middle income;2006;74,62;3,4;154899,9939;7,64032841;4,128210068;10,07999992;1347931,57;1436963,34;8304714,97
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2018;65,015;23,3;12000;4,15363026;3,696439981;2,20600009;1489983,48;13717505,82;8338480,23
Tanzania;TZA;Sub-Saharan Africa;Lower middle income;2019;65,456;23,4;12449,99981;3,82769322;3,596836329;2,221999884;1478236,12;13341065,72;8469064,37
Argentina;ARG;Latin America & Caribbean;Upper middle income;2008;74,952;3,3;167229,9957;8,18266869;4,844409943;7,840000153;1394355,56;1486938,26;8473323,55
Argentina;ARG;Latin America & Caribbean;Upper middle income;2007;74,787;3,3;162809,9976;7,83455086;4,462600231;8,470000267;1366995,79;1485470,99;8478942,88
Argentina;ARG;Latin America & Caribbean;Upper middle income;2009;75,116;3,2;156570,0073;9,45598793;5,531050205;8,649999619;1398097,29;1490845,69;8554280,25
Argentina;ARG;Latin America & Caribbean;Upper middle income;2010;75,278;3,1;167220,0012;9,44546986;5,019710064;7,710000038;1401304,9;1493603,73;8651598,48
Argentina;ARG;Latin America & Caribbean;Upper middle income;2011;75,439;2,9;176639,9994;9,41821575;5,290629864;7,179999828;1420669,31;1490301,03;8739679,99
Argentina;ARG;Latin America & Caribbean;Upper middle income;2012;75,598;2,8;177960,0067;9,82728195;5,345829964;7,21999979;1443818,05;1471872,18;8820699
Argentina;ARG;Latin America & Caribbean;Upper middle income;2013;75,756;2,6;183250;9,78097343;5,436610222;7,099999905;1458094,44;1487174,67;8906865,36
Argentina;ARG;Latin America & Caribbean;Upper middle income;2014;75,913;2,5;179600,0061;9,67129135;5,361440182;7,269999981;1443221,24;1492330,31;8969158,26
Argentina;ARG;Latin America & Caribbean;Upper middle income;2015;76,068;2,5;185550,0031;10,22933865;5,776110172;7,520999908;1424177,46;1474333,51;9112348,45
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2001;55,089;3,9;320540;7,93901682;4,636179924;30,69000053;4151725,99;19716730,32;9140683,86
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2002;54,31;3,7;331320,0073;7,46446323;4,54569006;33,29000092;4262136,48;21654426,91;9305393,22
Argentina;ARG;Latin America & Caribbean;Upper middle income;2016;76,221;2,6;183160,0037;9,00189686;5,545489788;8,111000061;1437579,67;1493347,53;9356521,8
South Africa;ZAF;Sub-Saharan Africa;Upper middle income;2003;53,749;3,6;353089,9963;7,91530371;4,352099895;32,31000137;4371150,64;23438787,12;9485804,71
Argentina;ARG;Latin America & Caribbean;Upper middle income;2017;76,372;3,1;179320,0073;10,44225502;5,454319954;8,350000381;1453282,85;1467504,75;9489390,39
